Timestamp,Numbers
2020-01-21 06:10:00,534
2020-01-21 06:20:00,544
2020-01-21 06:30:00,548
2020-01-21 06:40:00,530
2020-01-21 06:50:00,534
2020-01-21 07:00:00,540
2020-01-21 07:10:00,530
2020-01-21 07:20:00,538
2020-01-21 07:30:00,534
2020-01-21 07:40:00,554
2020-01-21 07:50:00,574
2020-01-21 08:00:00,580
2020-01-21 08:10:00,594
2020-01-21 08:20:00,606
2020-01-21 08:30:00,636
2020-01-21 08:40:00,766
2020-01-21 08:50:00,1518
2020-01-21 09:00:00,2554
2020-01-21 09:10:00,2688
2020-01-21 09:20:00,2738
2020-01-21 09:30:00,1358
2020-01-21 09:40:00,2782
2020-01-21 09:50:00,2844
2020-01-21 10:00:00,2564
2020-01-21 10:10:00,2850
2020-01-21 10:20:00,2854
2020-01-21 10:30:00,2858
2020-01-21 10:40:00,2784
2020-01-21 10:50:00,2068
2020-01-21 11:00:00,2492
2020-01-21 11:10:00,2604
2020-01-21 11:20:00,2560
2020-01-21 11:30:00,2572
2020-01-21 11:40:00,2504
2020-01-21 11:50:00,2274
2020-01-21 12:00:00,2838
2020-01-21 12:10:00,3000
2020-01-21 12:20:00,2976
2020-01-21 12:30:00,3000
2020-01-21 12:40:00,1512
2020-01-21 12:50:00,2558
2020-01-21 13:00:00,2676
2020-01-21 13:10:00,2870
2020-01-21 13:20:00,2868
2020-01-21 13:30:00,2862
2020-01-21 13:40:00,2828
2020-01-21 13:50:00,2698
2020-01-21 14:00:00,2888
2020-01-21 14:10:00,3060
2020-01-21 14:20:00,3058
2020-01-21 14:30:00,3048
2020-01-21 14:40:00,2926
2020-01-21 14:50:00,2682
2020-01-21 15:00:00,2708
2020-01-21 15:10:00,2714
2020-01-21 15:20:00,2722
2020-01-21 15:30:00,2768
2020-01-21 15:40:00,2724
2020-01-21 15:50:00,1154
2020-01-21 16:00:00,2822
2020-01-21 16:10:00,2832
2020-01-21 16:20:00,2822
2020-01-21 16:30:00,2784
2020-01-21 16:40:00,2832
2020-01-21 16:50:00,1872
2020-01-21 17:00:00,1770
2020-01-21 17:10:00,1850
2020-01-21 17:20:00,1800
2020-01-21 17:30:00,1734
2020-01-21 17:40:00,1596
2020-01-21 17:50:00,1430
2020-01-21 18:00:00,1434
2020-01-21 18:10:00,1438
2020-01-21 18:20:00,1422
2020-01-21 18:30:00,1058
2020-01-21 18:40:00,624
2020-01-21 18:50:00,594
2020-01-21 19:00:00,572
2020-01-21 19:10:00,590
2020-01-21 19:20:00,570
2020-01-21 19:30:00,574
2020-01-21 19:40:00,620
2020-01-21 19:50:00,306
2020-01-21 20:00:00,598
2020-01-21 20:10:00,560
2020-01-21 20:20:00,534
2020-01-21 20:30:00,552
2020-01-21 20:40:00,570
2020-01-21 20:50:00,580
2020-01-21 21:00:00,606
2020-01-21 21:10:00,584
2020-01-21 21:20:00,572
2020-01-21 21:30:00,598
2020-01-21 21:40:00,584
2020-01-21 21:50:00,582
2020-01-21 22:00:00,580
2020-01-21 22:10:00,602
2020-01-21 22:20:00,576
2020-01-21 22:30:00,576
2020-01-21 22:40:00,570
2020-01-21 22:50:00,564
2020-01-21 23:00:00,550
2020-01-21 23:10:00,542
2020-01-21 23:20:00,536
2020-01-21 23:30:00,526
2020-01-21 23:40:00,532
2020-01-21 23:50:00,534
2020-01-22 00:00:00,514
2020-01-22 00:10:00,518
2020-01-22 00:20:00,264
2020-01-22 00:30:00,512
2020-01-22 00:40:00,510
2020-01-22 00:50:00,502
2020-01-22 01:00:00,500
2020-01-22 01:10:00,506
2020-01-22 01:20:00,508
2020-01-22 01:30:00,524
2020-01-22 01:40:00,508
2020-01-22 01:50:00,516
2020-01-22 02:00:00,530
2020-01-22 02:10:00,526
2020-01-22 02:20:00,510
2020-01-22 02:30:00,502
2020-01-22 02:40:00,486
2020-01-22 02:50:00,488
2020-01-22 03:00:00,480
2020-01-22 03:10:00,496
2020-01-22 03:20:00,480
2020-01-22 03:30:00,478
2020-01-22 03:40:00,484
2020-01-22 03:50:00,488
2020-01-22 04:00:00,480
2020-01-22 04:10:00,482
2020-01-22 04:20:00,472
2020-01-22 04:30:00,480
2020-01-22 04:40:00,480
2020-01-22 04:50:00,478
2020-01-22 05:00:00,478
2020-01-22 05:10:00,484
2020-01-22 05:20:00,480
2020-01-22 05:30:00,476
2020-01-22 05:40:00,480
2020-01-22 05:50:00,514
2020-01-22 06:00:00,518
2020-01-22 06:10:00,522
2020-01-22 06:20:00,254
2020-01-22 06:30:00,516
2020-01-22 06:40:00,504
2020-01-22 06:50:00,518
2020-01-22 07:00:00,520
2020-01-22 07:10:00,508
2020-01-22 07:20:00,520
2020-01-22 07:30:00,524
2020-01-22 07:40:00,518
2020-01-22 07:50:00,528
2020-01-22 08:00:00,556
2020-01-22 08:10:00,586
2020-01-22 08:20:00,604
2020-01-22 08:30:00,618
2020-01-22 08:40:00,700
2020-01-22 08:50:00,974
2020-01-22 09:00:00,2138
2020-01-22 09:10:00,2546
2020-01-22 09:20:00,2606
2020-01-22 09:30:00,2604
2020-01-22 09:40:00,2668
2020-01-22 09:50:00,2376
2020-01-22 10:00:00,2684
2020-01-22 10:10:00,2944
2020-01-22 10:20:00,2918
2020-01-22 10:30:00,2622
2020-01-22 10:40:00,2522
2020-01-22 10:50:00,1106
