,Timestamp,Thermal Power
2834,2018-02-12 10:40:00,184.66666666666669
2835,2018-02-12 10:45:00,184.5
2836,2018-02-12 10:50:00,184.3333333333333
2837,2018-02-12 10:55:00,184.16666666666663
2838,2018-02-12 11:00:00,184.0
2839,2018-02-12 11:05:00,184.66666666666669
2840,2018-02-12 11:10:00,185.33333333333331
2841,2018-02-12 11:15:00,186.0
2842,2018-02-12 11:20:00,186.66666666666669
2843,2018-02-12 11:25:00,187.33333333333331
2844,2018-02-12 11:30:00,188.0
2845,2018-02-12 11:35:00,187.83333333333331
2846,2018-02-12 11:40:00,187.66666666666669
2847,2018-02-12 11:45:00,187.5
2848,2018-02-12 11:50:00,187.3333333333333
2849,2018-02-12 11:55:00,187.16666666666663
2850,2018-02-12 12:00:00,187.0
2851,2018-02-12 12:05:00,186.83333333333331
2852,2018-02-12 12:10:00,186.66666666666669
2853,2018-02-12 12:15:00,186.5
2854,2018-02-12 12:20:00,186.33333333333331
2855,2018-02-12 12:25:00,186.16666666666663
2856,2018-02-12 12:30:00,186.0
2857,2018-02-12 12:35:00,185.33333333333331
2858,2018-02-12 12:40:00,184.66666666666669
2859,2018-02-12 12:45:00,184.0
2860,2018-02-12 12:50:00,183.33333333333331
2861,2018-02-12 12:55:00,182.66666666666669
2862,2018-02-12 13:00:00,182.0
2863,2018-02-12 13:05:00,181.50000000000003
2864,2018-02-12 13:10:00,181.0
2865,2018-02-12 13:15:00,180.5
2866,2018-02-12 13:20:00,180.0
2867,2018-02-12 13:25:00,179.5
2868,2018-02-12 13:30:00,179.0
2869,2018-02-12 13:35:00,179.16666666666669
2870,2018-02-12 13:40:00,179.33333333333334
2871,2018-02-12 13:45:00,179.5
2872,2018-02-12 13:50:00,179.66666666666669
2873,2018-02-12 13:55:00,179.83333333333331
2874,2018-02-12 14:00:00,180.0
2875,2018-02-12 14:05:00,180.66666666666663
2876,2018-02-12 14:10:00,181.33333333333331
2877,2018-02-12 14:15:00,182.0
2878,2018-02-12 14:20:00,182.66666666666663
2879,2018-02-12 14:25:00,183.33333333333331
2880,2018-02-12 14:30:00,184.0
2881,2018-02-12 14:35:00,183.66666666666669
2882,2018-02-12 14:40:00,183.33333333333331
2883,2018-02-12 14:45:00,183.0
2884,2018-02-12 14:50:00,182.66666666666669
2885,2018-02-12 14:55:00,182.33333333333331
2886,2018-02-12 15:00:00,182.0
2887,2018-02-12 15:05:00,181.83333333333331
2888,2018-02-12 15:10:00,181.66666666666669
2889,2018-02-12 15:15:00,181.5
2890,2018-02-12 15:20:00,181.3333333333333
2891,2018-02-12 15:25:00,181.16666666666663
2892,2018-02-12 15:30:00,181.0
2893,2018-02-12 15:35:00,179.66666666666669
2894,2018-02-12 15:40:00,178.33333333333334
2895,2018-02-12 15:45:00,177.0
2896,2018-02-12 15:50:00,175.66666666666669
2897,2018-02-12 15:55:00,174.33333333333334
2898,2018-02-12 16:00:00,173.0
2899,2018-02-12 16:05:00,173.33333333333334
2900,2018-02-12 16:10:00,173.66666666666669
2901,2018-02-12 16:15:00,174.0
2902,2018-02-12 16:20:00,174.33333333333331
2903,2018-02-12 16:25:00,174.66666666666669
2904,2018-02-12 16:30:00,175.0
2905,2018-02-12 16:35:00,174.83333333333334
2906,2018-02-12 16:40:00,174.66666666666669
2907,2018-02-12 16:45:00,174.5
2908,2018-02-12 16:50:00,174.33333333333334
2909,2018-02-12 16:55:00,174.16666666666666
2910,2018-02-12 17:00:00,174.0
2911,2018-02-12 17:05:00,173.83333333333334
2912,2018-02-12 17:10:00,173.66666666666669
2913,2018-02-12 17:15:00,173.5
2914,2018-02-12 17:20:00,173.33333333333334
2915,2018-02-12 17:25:00,173.16666666666669
2916,2018-02-12 17:30:00,173.0
2917,2018-02-12 17:35:00,172.83333333333334
2918,2018-02-12 17:40:00,172.66666666666669
2919,2018-02-12 17:45:00,172.5
2920,2018-02-12 17:50:00,172.33333333333331
2921,2018-02-12 17:55:00,172.16666666666669
2922,2018-02-12 18:00:00,172.0
2923,2018-02-12 18:05:00,172.66666666666669
2924,2018-02-12 18:10:00,173.33333333333334
2925,2018-02-12 18:15:00,174.0
2926,2018-02-12 18:20:00,174.66666666666669
2927,2018-02-12 18:25:00,175.33333333333334
2928,2018-02-12 18:30:00,176.0
2929,2018-02-12 18:35:00,176.33333333333334
2930,2018-02-12 18:40:00,176.66666666666669
2931,2018-02-12 18:45:00,177.0
2932,2018-02-12 18:50:00,177.33333333333331
2933,2018-02-12 18:55:00,177.66666666666669
2934,2018-02-12 19:00:00,178.0
2935,2018-02-12 19:05:00,159.0
2936,2018-02-12 19:10:00,140.00000000000003
2937,2018-02-12 19:15:00,121.0
2938,2018-02-12 19:20:00,102.0
2939,2018-02-12 19:25:00,83.0
2940,2018-02-12 19:30:00,64.0
2941,2018-02-12 19:35:00,64.16666666666667
2942,2018-02-12 19:40:00,64.33333333333334
2943,2018-02-12 19:45:00,64.5
2944,2018-02-12 19:50:00,64.66666666666666
2945,2018-02-12 19:55:00,64.83333333333334
2946,2018-02-12 20:00:00,65.0
2947,2018-02-12 20:05:00,65.16666666666667
2948,2018-02-12 20:10:00,65.33333333333334
2949,2018-02-12 20:15:00,65.5
2950,2018-02-12 20:20:00,65.66666666666667
2951,2018-02-12 20:25:00,65.83333333333333
2952,2018-02-12 20:30:00,66.0
2953,2018-02-12 20:35:00,66.16666666666667
2954,2018-02-12 20:40:00,66.33333333333334
2955,2018-02-12 20:45:00,66.5
2956,2018-02-12 20:50:00,66.66666666666667
2957,2018-02-12 20:55:00,66.83333333333333
2958,2018-02-12 21:00:00,67.0
2959,2018-02-12 21:05:00,67.33333333333334
2960,2018-02-12 21:10:00,67.66666666666667
2961,2018-02-12 21:15:00,68.0
2962,2018-02-12 21:20:00,68.33333333333334
2963,2018-02-12 21:25:00,68.66666666666666
2964,2018-02-12 21:30:00,69.0
2965,2018-02-12 21:35:00,69.33333333333333
2966,2018-02-12 21:40:00,69.66666666666667
2967,2018-02-12 21:45:00,70.0
2968,2018-02-12 21:50:00,70.33333333333333
2969,2018-02-12 21:55:00,70.66666666666667
2970,2018-02-12 22:00:00,71.0
2971,2018-02-12 22:05:00,71.16666666666667
2972,2018-02-12 22:10:00,71.33333333333334
2973,2018-02-12 22:15:00,71.5
2974,2018-02-12 22:20:00,71.66666666666667
2975,2018-02-12 22:25:00,71.83333333333333
2976,2018-02-12 22:30:00,72.0
2977,2018-02-12 22:35:00,71.66666666666667
2978,2018-02-12 22:40:00,71.33333333333334
2979,2018-02-12 22:45:00,71.0
2980,2018-02-12 22:50:00,70.66666666666667
2981,2018-02-12 22:55:00,70.33333333333333
2982,2018-02-12 23:00:00,70.0
2983,2018-02-12 23:05:00,69.5
2984,2018-02-12 23:10:00,69.0
2985,2018-02-12 23:15:00,68.5
2986,2018-02-12 23:20:00,68.0
2987,2018-02-12 23:25:00,67.5
2988,2018-02-12 23:30:00,67.0
2989,2018-02-12 23:35:00,67.0
2990,2018-02-12 23:40:00,67.0
2991,2018-02-12 23:45:00,67.0
2992,2018-02-12 23:50:00,67.0
2993,2018-02-12 23:55:00,67.0
2994,2018-02-13 00:00:00,67.0
2995,2018-02-13 00:05:00,58.5
2996,2018-02-13 00:10:00,50.00000000000001
2997,2018-02-13 00:15:00,41.5
2998,2018-02-13 00:20:00,33.0
2999,2018-02-13 00:25:00,24.5
3000,2018-02-13 00:30:00,16.0
3001,2018-02-13 00:35:00,15.666666666666668
3002,2018-02-13 00:40:00,15.333333333333334
3003,2018-02-13 00:45:00,15.0
3004,2018-02-13 00:50:00,14.666666666666666
3005,2018-02-13 00:55:00,14.333333333333334
3006,2018-02-13 01:00:00,14.0
3007,2018-02-13 01:05:00,13.833333333333334
3008,2018-02-13 01:10:00,13.666666666666668
3009,2018-02-13 01:15:00,13.5
3010,2018-02-13 01:20:00,13.333333333333332
3011,2018-02-13 01:25:00,13.166666666666668
3012,2018-02-13 01:30:00,13.0
3013,2018-02-13 01:35:00,12.5
3014,2018-02-13 01:40:00,12.0
3015,2018-02-13 01:45:00,11.5
3016,2018-02-13 01:50:00,11.0
3017,2018-02-13 01:55:00,10.5
3018,2018-02-13 02:00:00,10.0
3019,2018-02-13 02:05:00,9.666666666666668
3020,2018-02-13 02:10:00,9.333333333333334
3021,2018-02-13 02:15:00,9.0
3022,2018-02-13 02:20:00,8.666666666666668
3023,2018-02-13 02:25:00,8.333333333333334
3024,2018-02-13 02:30:00,8.0
3025,2018-02-13 02:35:00,8.0
3026,2018-02-13 02:40:00,8.0
3027,2018-02-13 02:45:00,8.0
3028,2018-02-13 02:50:00,8.0
3029,2018-02-13 02:55:00,8.0
3030,2018-02-13 03:00:00,8.0
3031,2018-02-13 03:05:00,7.833333333333334
3032,2018-02-13 03:10:00,7.666666666666667
3033,2018-02-13 03:15:00,7.5
3034,2018-02-13 03:20:00,7.333333333333333
3035,2018-02-13 03:25:00,7.166666666666667
3036,2018-02-13 03:30:00,7.0
3037,2018-02-13 03:35:00,7.0
3038,2018-02-13 03:40:00,7.0
3039,2018-02-13 03:45:00,7.0
3040,2018-02-13 03:50:00,7.0
3041,2018-02-13 03:55:00,7.0
3042,2018-02-13 04:00:00,7.0
3043,2018-02-13 04:05:00,6.333333333333334
3044,2018-02-13 04:10:00,5.666666666666667
3045,2018-02-13 04:15:00,5.0
3046,2018-02-13 04:20:00,4.333333333333334
3047,2018-02-13 04:25:00,3.6666666666666665
3048,2018-02-13 04:30:00,3.0
3049,2018-02-13 04:35:00,3.1666666666666665
3050,2018-02-13 04:40:00,3.333333333333333
3051,2018-02-13 04:45:00,3.5
