time,Air Temperature,Wall Temperature,Data
0.082224099,20.72726276,21.45798467,21.45917418
0.082501884,20.72493695,21.45798047,21.45917418
0.082779668,20.72261209,21.45797627,21.45917418
0.083057452,20.72028818,21.45797206,21.45917418
0.083335236,20.71796522,21.45796785,21.45115755
0.08361302,20.7156432,21.45796365,21.45115755
0.083890804,20.71332212,21.45795944,21.45115755
0.084168588,20.71100199,21.45795523,21.45115755
0.084446372,20.70868281,21.45795102,21.45115755
0.084724157,20.70636457,21.4579468,21.45115755
0.085001941,20.70404727,21.45794259,21.45115755
0.085279725,20.70173092,21.45793838,21.45115755
0.085557509,20.69941551,21.45793416,21.45115755
0.085835293,20.69710104,21.45792994,21.45115755
0.086113077,20.69478752,21.45792572,21.45115755
0.086390861,20.69247493,21.4579215,21.45115755
0.086668645,20.69016329,21.45791728,21.45115755
0.086946429,20.68785259,21.45791306,21.45115755
0.087224214,20.68554282,21.45790884,21.45115755
0.087501998,20.683234,21.45790461,21.45115755
0.087779782,20.68092612,21.45790039,21.45115755
0.088057566,20.67861918,21.45789616,21.45115755
0.08833535,20.67631317,21.45789193,21.45115755
0.088613134,20.67400811,21.4578877,21.45115755
0.088890918,20.67170398,21.45788347,21.45115755
0.089168702,20.66940079,21.45787924,21.45115755
0.089446487,20.66709854,21.45787501,21.45115755
0.089724271,20.66479722,21.45787077,21.45115755
0.090002055,20.66249684,21.45786654,21.45115755
0.090279839,20.6601974,21.4578623,21.45115755
0.090557623,20.65789889,21.45785807,21.45115755
0.090835407,20.65560132,21.45785383,21.45115755
0.091113191,20.65330468,21.45784959,21.45115755
0.091390975,20.65100898,21.45784535,21.45115755
0.09166876,20.64871421,21.4578411,21.45115755
0.091946544,20.64642037,21.45783686,21.45115755
0.092224328,20.64412747,21.45783262,21.45115755
0.092502112,20.6418355,21.45782837,21.45115755
0.092779896,20.63954446,21.45782412,21.45115755
0.09305768,20.63725436,21.45781988,21.45115755
0.093335464,20.63496518,21.45781563,21.45115755
0.093613248,20.63267694,21.45781138,21.45115755
0.093891032,20.63038963,21.45780712,21.45115755
0.094168817,20.62810324,21.45780287,21.45115755
0.094446601,20.62581779,21.45779862,21.45115755
0.094724385,20.62353327,21.45779436,21.45115755
0.095002169,20.62124968,21.45779011,21.45115755
0.095279953,20.61896701,21.45778585,21.45115755
0.095557737,20.61668527,21.45778159,21.45115755
0.095835521,20.61440447,21.45777733,21.45115755
0.096113305,20.61212459,21.45777307,21.45115755
0.09639109,20.60984563,21.45776881,21.45115755
0.096668874,20.6075676,21.45776454,21.45115755
0.096946658,20.6052905,21.45776028,21.45115755
0.097224442,20.60301433,21.45775601,21.45115755
0.097502226,20.60073908,21.45775175,21.45115755
0.09778001,20.59846476,21.45774748,21.45115755
0.098057794,20.59619136,21.45774321,21.45115755
0.098335578,20.59391888,21.45773894,21.45115755
0.098613363,20.59164733,21.45773467,21.45115755
0.098891147,20.5893767,21.45773039,21.45115755
0.099168931,20.587107,21.45772612,21.45115755
0.099446715,20.58483822,21.45772184,21.45115755
0.099724499,20.58257036,21.45771757,21.45115755
0.100002283,20.58030342,21.45771329,21.45115755
0.100280067,20.5780374,21.45770901,21.45115755
0.100557851,20.57577231,21.45770473,21.45115755
0.100835635,20.57350813,21.45770045,21.45115755
0.10111342,20.57124488,21.45769617,21.45115755
0.101391204,20.56898255,21.45769189,21.45115755
0.101668988,20.56672113,21.4576876,21.45115755
0.101946772,20.56446064,21.45768332,21.45115755
0.102224556,20.56220106,21.45767903,21.45115755
0.10250234,20.5599424,21.45767474,21.45115755
0.102780124,20.55768466,21.45767045,21.45115755
0.103057908,20.55542784,21.45766616,21.45115755
0.103335693,20.55317193,21.45766187,21.45115755
0.103613477,20.55091694,21.45765758,21.45115755
0.103891261,20.54866287,21.45765328,21.45115755
0.104169045,20.54640972,21.45764899,21.45115755
0.104446829,20.54415747,21.45764469,21.45115755
0.104724613,20.54190615,21.4576404,21.45115755
0.105002397,20.53965574,21.4576361,21.45115755
0.105280181,20.53740624,21.4576318,21.45115755
0.105557965,20.53515766,21.4576275,21.45115755
0.10583575,20.53290999,21.4576232,21.45115755
0.106113534,20.53066324,21.45761889,21.45115755
0.106391318,20.52841739,21.45761459,21.45115755
0.106669102,20.52617246,21.45761028,21.45115755
0.106946886,20.52392844,21.45760598,21.45115755
0.10722467,20.52168534,21.45760167,21.45115755
0.107502454,20.51944314,21.45759736,21.45115755
0.107780238,20.51720186,21.45759305,21.45115755
0.108058023,20.51496148,21.45758874,21.45115755
0.108335807,20.51272202,21.45758443,21.45115755
0.108613591,20.51048347,21.45758011,21.45115755
0.108891375,20.50824582,21.4575758,21.45115755
0.109169159,20.50600908,21.45757148,21.45115755
0.109446943,20.50377326,21.45756717,21.45115755
0.109724727,20.50153834,21.45756285,21.45115755
0.110002511,20.49930432,21.45755853,21.45115755
0.110280296,20.49707122,21.45755421,21.45115755
0.11055808,20.49483902,21.45754989,21.45115755
0.110835864,20.49260773,21.45754557,21.45115755
0.111113648,20.49037735,21.45754124,21.45115755
0.111391432,20.48814787,21.45753692,21.45115755
0.111669216,20.48591929,21.45753259,21.45115755
0.111947,20.48369162,21.45752826,21.45115755
0.112224784,20.48146486,21.45752394,21.45115755
0.112502568,20.479239,21.45751961,21.45115755
0.112780353,20.47701404,21.45751528,21.45115755
0.113058137,20.47478999,21.45751094,21.45115755
0.113335921,20.47256684,21.45750661,21.45115755
0.113613705,20.47034459,21.45750228,21.45115755
0.113891489,20.46812325,21.45749794,21.45115755
0.114169273,20.46590281,21.45749361,21.45115755
0.114447057,20.46368326,21.45748927,21.45115755
0.114724841,20.46146462,21.45748493,21.45115755
0.115002626,20.45924688,21.45748059,21.45115755
0.11528041,20.45703004,21.45747625,21.45115755
0.115558194,20.4548141,21.45747191,21.45115755
0.115835978,20.45259906,21.45746756,21.45115755
0.116113762,20.45038492,21.45746322,21.45115755
0.116391546,20.44817168,21.45745887,21.45115755
0.11666933,20.44595934,21.45745453,21.45115755
0.116947114,20.44374789,21.45745018,21.45115755
0.117224899,20.44153734,21.45744583,21.45115755
0.117502683,20.43932769,21.45744148,21.45115755
0.117780467,20.43711893,21.45743713,21.45115755
0.118058251,20.43491108,21.45743278,21.45115755
0.118336035,20.43270411,21.45742842,21.45115755
0.118613819,20.43049805,21.45742407,21.45115755
0.118891603,20.42829288,21.45741971,21.45115755
0.119169387,20.4260886,21.45741536,21.45115755
0.119447171,20.42388522,21.457411,21.45115755
0.119724956,20.42168273,21.45740664,21.45115755
0.12000274,20.41948113,21.45740228,21.45115755
0.120280524,20.41728043,21.45739792,21.45115755
0.120558308,20.41508062,21.45739355,21.45115755
0.120836092,20.41288171,21.45738919,21.45115755
0.121113876,20.41068368,21.45738483,21.45115755
0.12139166,20.40848655,21.45738046,21.45115755
0.121669444,20.40629031,21.45737609,21.45115755
0.121947229,20.40409496,21.45737172,21.45115755
0.122225013,20.4019005,21.45736735,21.45115755
0.122502797,20.39970693,21.45736298,21.45115755
0.122780581,20.39751425,21.45735861,21.45115755
0.123058365,20.39532246,21.45735424,21.45115755
0.123336149,20.39313156,21.45734987,21.45115755
0.123613933,20.39094155,21.45734549,21.45115755
0.123891717,20.38875243,21.45734111,21.45115755
0.124169502,20.38656419,21.45733674,21.45115755
0.124447286,20.38437684,21.45733236,21.45115755
0.12472507,20.38219038,21.45732798,21.45115755
0.125002854,20.38000481,21.4573236,21.45115755
0.125280638,20.37782012,21.45731922,21.45115755
0.125558422,20.37563632,21.45731483,21.45115755
0.125836206,20.3734534,21.45731045,21.45115755
0.12611399,20.37127137,21.45730606,21.45115755
0.126391774,20.36909022,21.45730168,21.45115755
0.126669559,20.36690996,21.45729729,21.45115755
0.126947343,20.36473058,21.4572929,21.45115755
0.127225127,20.36255209,21.45728851,21.45115755
0.127502911,20.36037448,21.45728412,21.45115755
0.127780695,20.35819775,21.45727973,21.45115755
